strain stress
0.0 0.0
0.26206363201294924 0.0
0.5241272640258985 0.0
0.7861908960388477 0.0
1.048254528051797 0.0
1.3103181600647462 0.0
1.5723817920776955 0.0
1.8344454240906447 1.0711048643229208
2.096509056103594 1.0821968848260113
2.358572688116543 1.0932889053291017
2.6206363201294924 1.1043809258321922
2.882699952142442 1.1154729463352826
3.144763584155391 1.126564966838373
3.40682721616834 1.137345265898276
3.6688908481812894 1.147797813730037
3.930954480194239 1.1582503615617983
4.193018112207188 1.1687029093935595
4.455081744220137 1.1791554572253207
4.717145376233086 1.1896080050570819
4.979209008246036 1.1994252093203321
5.241272640258985 1.2085362990991089
5.503336272271934 1.2176473888778858
5.765399904284884 1.2267584786566625
6.027463536297833 1.2358695684354395
6.289527168310782 1.2449806582142162
6.551590800323731 1.25402759832444
6.81365443233668 1.2617528524876935
7.07571806434963 1.269478106650947
7.337781696362579 1.2772033608142006
7.599845328375528 1.2849286149774541
7.861908960388478 1.2926538691407075
8.123972592401426 1.300379123303961
8.386036224414376 1.3081043774672145
8.648099856427326 1.3146764522474668
8.910163488440274 1.3211928802066157
9.172227120453224 1.3277093081657647
9.434290752466172 1.3342257361249135
9.696354384479122 1.3407421640840624
9.958418016492072 1.3472585920432114
10.22048164850502 1.3537750200023602
10.48254528051797 1.3602914479615091
10.74460891253092 1.365809758461193
11.006672544543868 1.3713190192651836
11.268736176556818 1.3768282800691745
11.530799808569768 1.3823375408731653
11.792863440582716 1.3878468016771561
12.054927072595666 1.393356062481147
12.316990704608614 1.3988653232851378
12.579054336621564 1.4043745840891284
12.841117968634514 1.4098838448931192
13.103181600647462 1.414596299823428
13.365245232660412 1.4192762155095493
13.62730886467336 1.4239561311956703
13.88937249668631 1.4286360468817916
14.15143612869926 1.4333159625679128
14.413499760712208 1.437995878254034
14.675563392725158 1.4426757939401553
14.937627024738108 1.4473557096262764
15.199690656751056 1.4520356253123976
15.461754288764006 1.4567155409985189
15.723817920776956 1.460946326076924
15.985881552789904 1.4649428007031646
16.24794518480285 1.468939275329405
16.5100088168158 1.4729357499556457
16.77207244882875 1.4769322245818863
17.0341360808417 1.4809286992081268
17.29619971285465 1.4849251738343674
17.558263344867598 1.4889216484606078
17.820326976880548 1.4929181230868485
18.082390608893498 1.496914597713089
18.344454240906447 1.5009110723393295
18.606517872919397 1.5049075469655702
18.868581504932344 1.508416205117545
19.130645136945294 1.5118449645709062
19.392708768958244 1.5152737240242677
19.654772400971193 1.518702483477629
19.916836032984143 1.5221312429309906
20.178899664997093 1.5255600023843519
20.44096329701004 1.5289887618377132
20.70302692902299 1.5324175212910747
20.96509056103594 1.535846280744436
21.22715419304889 1.5392750401977975
21.48921782506184 1.5427037996511588
21.751281457074786 1.54613255910452
22.013345089087736 1.5495613185578816
22.275408721100685 1.5528354881688793
22.537472353113635 1.555791020420137
22.799535985126585 1.558746552671395
23.061599617139535 1.5617020849226528
23.32366324915248 1.5646576171739106
23.58572688116543 1.5676131494251686
23.84779051317838 1.5705686816764264
24.10985414519133 1.5735242139276842
24.37191777720428 1.5764797461789422
24.633981409217228 1.5794352784302
24.896045041230177 1.5823908106814577
25.158108673243127 1.5853463429327157
25.420172305256077 1.5883018751839735
25.682235937269027 1.5912574074352315
25.944299569281974 1.5942129396864892
26.206363201294923 1.597168471937747
26.468426833307873 1.5998070572854157
26.730490465320823 1.6023646519289712
26.992554097333773 1.6049222465725268
27.25461772934672 1.6074798412160822
27.51668136135967 1.6100374358596377
27.77874499337262 1.612595030503193
28.04080862538557 1.6151526251467485
28.30287225739852 1.617710219790304
28.56493588941147 1.6202678144338596
28.826999521424415 1.622825409077415
29.089063153437365 1.6253830037209704
29.351126785450315 1.6279405983645259
29.613190417463265 1.6304981930080813
29.875254049476215 1.6330557876516367
30.13731768148916 1.6356133822951922
30.39938131350211 1.6381709769387478
30.66144494551506 1.6407285715823032
30.92350857752801 1.6432861662258587
31.18557220954096 1.645512872468309
31.44763584155391 1.6477338088351852
31.709699473566857 1.6499547452020613
31.971763105579807 1.6521756815689375
32.23382673759276 1.6543966179358136
32.4958903696057 1.6566175543026898
32.75795400161866 1.658838490669566
33.0200176336316 1.6610594270364418
33.28208126564456 1.663280363403318
33.5441448976575 1.6655012997701941
33.80620852967045 1.6677222361370703
34.0682721616834 1.6699431725039464
34.33033579369635 1.6721641088708226
34.5923994257093 1.6743850452376987
34.85446305772225 1.6766059816045749
35.116526689735196 1.6788269179714508
35.37859032174815 1.6810478543383272
35.640653953761095 1.683268790705203
35.90271758577405 1.6854897270720792
36.164781217786995 1.6877106634389554
36.42684484979994 1.68976772846912
36.688908481812895 1.6917024522952877
36.95097211382584 1.6936371761214555
37.213035745838795 1.6955718999476233
37.47509937785174 1.697506623773791
37.73716300986469 1.6994413475999588
37.99922664187764 1.7013760714261266
38.26129027389059 1.7033107952522943
38.52335390590354 1.7052455190784621
38.78541753791649 1.7071802429046299
39.04748116992944 1.7091149667307977
39.30954480194239 1.7110496905569654
