strain,stress
0.0,0.0
0.26206363201294924,0.0
0.5241272640258985,1.166180662834373
0.7861908960388477,1.294198234667198
1.048254528051797,1.4276397920826074
1.3103181600647462,1.5489613745377748
1.5723817920776955,1.6556367928012068
1.8344454240906447,1.7493222586412784
2.096509056103594,1.8309366784777352
2.358572688116543,1.9034367890172603
2.6206363201294924,1.9672086013201637
2.882699952142442,2.0245227747126178
3.144763584155391,2.07617973190128
3.40682721616834,2.1229166021966788
3.6688908481812894,2.165411403545326
3.930954480194239,2.204299556315974
4.193018112207188,2.240115909210247
4.455081744220137,2.2733622454614126
4.717145376233086,2.304475754852513
4.979209008246036,2.3336261243109107
5.241272640258985,2.360443738583627
5.503336272271934,2.3860685134673014
5.765399904284884,2.410341070654893
6.027463536297833,2.432929312198496
6.289527168310782,2.4550321426290633
6.551590800323731,2.475249146963508
6.81365443233668,2.495289805663065
7.07571806434963,2.513738500015766
7.337781696362579,2.532187194368467
7.599845328375528,2.5490290782835503
7.861908960388478,2.565862838317536
8.123972592401426,2.5816785951261916
8.386036224414376,2.597043476101117
8.648099856427326,2.6121775683898263
8.910163488440274,2.626198415713558
9.172227120453224,2.640219263037289
9.434290752466172,2.653741518357915
9.696354384479122,2.666535953926502
9.958418016492072,2.679330389495089
10.22048164850502,2.691711755108337
10.48254528051797,2.7033899938042145
10.74460891253092,2.7150682325000917
11.006672544543868,2.726712544659714
11.268736176556818,2.737365604266851
11.530799808569768,2.748018663873988
11.792863440582716,2.758671723481125
12.054927072595666,2.768987951843179
12.316990704608614,2.7787101462759978
12.579054336621564,2.7884323407088165
12.841117968634514,2.7981545351416353
13.103181600647462,2.8076029972363252
13.365245232660412,2.8164740534589248
13.62730886467336,2.8253451096815243
13.88937249668631,2.834216165904124
14.15143612869926,2.8430872221267234
14.413499760712208,2.8512810858113005
14.675563392725158,2.8593758177913315
14.937627024738108,2.8674705497713626
15.199690656751056,2.8755652817513933
15.461754288764006,2.8836600137314243
15.723817920776956,2.891068115849417
15.985881552789904,2.8984561390677657
16.24794518480285,2.905844162286115
16.5100088168158,2.9132321855044636
16.77207244882875,2.920620208722813
17.0341360808417,2.9276386240401413
17.29619971285465,2.9343823522335057
17.558263344867598,2.9411260804268697
17.820326976880548,2.9478698086202337
18.082390608893498,2.9546135368135977
18.344454240906447,2.9613572650069617
18.606517872919397,2.967733020008222
18.868581504932344,2.9738902402417526
19.130645136945294,2.9800474604752836
19.392708768958244,2.9862046807088145
19.654772400971193,2.992361900942345
19.916836032984143,2.998519121175876
20.178899664997093,3.0046340572817085
20.44096329701004,3.010255948461238
20.70302692902299,3.0158778396407673
20.96509056103594,3.0214997308202967
21.22715419304889,3.027121621999826
21.48921782506184,3.0327435131793554
21.751281457074786,3.038365404358885
22.013345089087736,3.043987295538414
22.275408721100685,3.049185445725793
22.537472353113635,3.0543200931399266
22.799535985126585,3.05945474055406
23.061599617139535,3.0645893879681934
23.32366324915248,3.0697240353823267
23.58572688116543,3.07485868279646
23.84779051317838,3.0799933302105935
24.10985414519133,3.085127977624727
24.37191777720428,3.0898475139029133
24.633981409217228,3.0945383520869854
24.896045041230177,3.099229190271058
25.158108673243127,3.10392002845513
25.420172305256077,3.1086108666392023
25.682235937269027,3.1133017048232747
25.944299569281974,3.1179925430073467
26.206363201294923,3.122683381191419
26.468426833307873,3.127290664197335
26.730490465320823,3.1315791866093816
26.992554097333773,3.1358677090214284
27.25461772934672,3.140156231433475
27.51668136135967,3.144444753845522
27.77874499337262,3.148733276257569
28.04080862538557,3.1530217986696156
28.30287225739852,3.1573103210816624
28.56493588941147,3.1615988434937092
28.826999521424415,3.165887365905756
29.089063153437365,3.1699506161339195
29.351126785450315,3.1738712307401222
29.613190417463265,3.1777918453463245
29.875254049476215,3.1817124599525273
30.13731768148916,3.18563307455873
30.39938131350211,3.1895536891649323
30.66144494551506,3.193474303771135
30.92350857752801,3.197394918377338
31.18557220954096,3.20131553298354
31.44763584155391,3.205236147589743
31.709699473566857,3.209133160962569
31.971763105579807,3.212719440382626
32.23382673759276,3.216305719802682
32.4958903696057,3.219891999222739
32.75795400161866,3.223478278642795
33.0200176336316,3.227064558062852
33.28208126564456,3.230650837482908
33.5441448976575,3.234237116902965
33.80620852967045,3.237823396323021
34.0682721616834,3.241409675743078
34.33033579369635,3.244995955163134
34.5923994257093,3.248582234583191
34.85446305772225,3.2520181017688152
35.116526689735196,3.255301082873602
35.37859032174815,3.2585840639783887
35.640653953761095,3.2618670450831755
35.90271758577405,3.2651500261879622
36.164781217786995,3.268433007292749
36.42684484979994,3.2717159883975357
36.688908481812895,3.2749989695023225
36.95097211382584,3.2782819506071093
37.213035745838795,3.281564931711896
37.47509937785174,3.2848479128166828
37.73716300986469,3.2881308939214695
37.99922664187764,3.2914138750262563
38.26129027389059,3.2944760690591535
38.52335390590354,3.297482061384696
38.78541753791649,3.3004880537102386
39.04748116992944,3.303494046035781
39.30954480194239,3.3065000383613237
39.57160843395533,3.309506030686866
