strain,stress
0.0,0.0
0.26206363201294924,0.0
0.5241272640258985,0.0
0.7861908960388477,0.0
1.048254528051797,0.0
1.3103181600647462,0.0
1.5723817920776955,1.076384401058197
1.8344454240906447,1.091307435752611
2.096509056103594,1.1062304704470245
2.358572688116543,1.121153505141438
2.6206363201294924,1.136065709002053
2.882699952142442,1.1504042748872985
3.144763584155391,1.164742840772544
3.40682721616834,1.1790814066577893
3.6688908481812894,1.1934199725430348
3.930954480194239,1.206710043235684
4.193018112207188,1.2190674743422778
4.455081744220137,1.2314249054488715
4.717145376233086,1.2437823365554652
4.979209008246036,1.2561397676620587
5.241272640258985,1.2669107801308708
5.503336272271934,1.2771996612891985
5.765399904284884,1.287488542447526
6.027463536297833,1.2977774236058537
6.289527168310782,1.3080663047641814
6.551590800323731,1.317468701798088
6.81365443233668,1.3259848715437899
7.07571806434963,1.334501041289492
7.337781696362579,1.343017211035194
7.599845328375528,1.351533380780896
7.861908960388478,1.3600495505265981
8.123972592401426,1.3677803681667122
8.386036224414376,1.3748537865278465
8.648099856427326,1.3819272048889808
8.910163488440274,1.389000623250115
9.172227120453224,1.3960740416112494
9.434290752466172,1.4031474599723837
9.696354384479122,1.410220878333518
9.958418016492072,1.416453788580213
10.22048164850502,1.422355563679805
10.48254528051797,1.428257338779397
10.74460891253092,1.434159113878989
11.006672544543868,1.440060888978581
11.268736176556818,1.445962664078173
11.530799808569768,1.451864439177765
11.792863440582716,1.457766214277357
12.054927072595666,1.4628875474483616
12.316990704608614,1.4678372756578215
12.579054336621564,1.4727870038672815
12.841117968634514,1.4777367320767416
13.103181600647462,1.4826864602862015
13.365245232660412,1.4876361884956615
13.62730886467336,1.4925859167051216
13.88937249668631,1.4975356449145816
14.15143612869926,1.5024853731240415
14.413499760712208,1.5069444420599194
14.675563392725158,1.5111120283078663
14.937627024738108,1.515279614555813
15.199690656751056,1.5194472008037598
15.461754288764006,1.5236147870517065
15.723817920776956,1.5277823732996534
15.985881552789904,1.5319499595476
16.24794518480285,1.536117545795547
16.5100088168158,1.5402851320434936
16.77207244882875,1.5444527182914405
17.0341360808417,1.5486203045393871
17.29619971285465,1.5522167085069578
17.558263344867598,1.55573881701328
17.820326976880548,1.5592609255196024
18.082390608893498,1.5627830340259246
18.344454240906447,1.5663051425322467
18.606517872919397,1.5698272510385691
18.868581504932344,1.5733493595448913
19.130645136945294,1.5768714680512135
19.392708768958244,1.5803935765575359
19.654772400971193,1.583915685063858
19.916836032984143,1.5874377935701802
20.178899664997093,1.5909599020765026
20.44096329701004,1.5943184136069695
20.70302692902299,1.5973030215424013
20.96509056103594,1.6002876294778334
21.22715419304889,1.6032722374132655
21.48921782506184,1.6062568453486974
21.751281457074786,1.6092414532841295
22.013345089087736,1.6122260612195616
22.275408721100685,1.6152106691549935
22.537472353113635,1.6181952770904255
22.799535985126585,1.6211798850258576
23.061599617139535,1.6241644929612895
23.32366324915248,1.6271491008967216
23.58572688116543,1.6301337088321535
23.84779051317838,1.6331183167675856
24.10985414519133,1.6361029247030177
24.37191777720428,1.63883723822146
24.633981409217228,1.641373860500769
24.896045041230177,1.6439104827800786
25.158108673243127,1.6464471050593878
25.420172305256077,1.6489837273386971
25.682235937269027,1.6515203496180064
25.944299569281974,1.6540569718973157
26.206363201294923,1.656593594176625
26.468426833307873,1.6591302164559343
26.730490465320823,1.6616668387352436
26.992554097333773,1.6642034610145529
27.25461772934672,1.6667400832938621
27.51668136135967,1.6692767055731714
27.77874499337262,1.6718133278524807
28.04080862538557,1.67434995013179
28.30287225739852,1.6768865724110993
28.56493588941147,1.6794231946904086
28.826999521424415,1.681856317031581
29.089063153437365,1.6840177837197203
29.351126785450315,1.6861792504078597
29.613190417463265,1.6883407170959992
29.875254049476215,1.6905021837841385
30.13731768148916,1.6926636504722778
30.39938131350211,1.6948251171604172
30.66144494551506,1.6969865838485567
30.92350857752801,1.699148050536696
31.18557220954096,1.7013095172248354
31.44763584155391,1.7034709839129747
31.709699473566857,1.705632450601114
31.971763105579807,1.7077939172892536
32.23382673759276,1.7099553839773929
32.4958903696057,1.7121168506655322
32.75795400161866,1.7142783173536718
33.0200176336316,1.716439784041811
33.28208126564456,1.7186012507299504
33.5441448976575,1.7207627174180897
33.80620852967045,1.722924184106229
34.0682721616834,1.7250746137163455
34.33033579369635,1.726920733068345
34.5923994257093,1.7287668524203446
34.85446305772225,1.730612971772344
35.116526689735196,1.7324590911243434
35.37859032174815,1.7343052104763428
35.640653953761095,1.7361513298283422
35.90271758577405,1.7379974491803416
36.164781217786995,1.739843568532341
36.42684484979994,1.7416896878843404
36.688908481812895,1.7435358072363398
36.95097211382584,1.7453819265883392
37.213035745838795,1.7472280459403386
37.47509937785174,1.749074165292338
37.73716300986469,1.7509202846443375
37.99922664187764,1.752766403996337
38.26129027389059,1.7546125233483365
38.52335390590354,1.756458642700336
38.78541753791649,1.7583047620523353
39.04748116992944,1.7601508814043347
39.30954480194239,1.7619970007563341
