sample_name,total_curvature,curvature_ratio,final_strain,class
planar_tension_neohookean_dp90,1.3922752095586408,0.0,4.93911,nh
planar_tension_neohookean_dp91,1.3555643058602462,0.0,5.00805,nh
planar_tension_neohookean_dp92,1.3191115670273217,0.0,5.07699,nh
planar_tension_neohookean_dp93,1.283851698904703,0.0,5.14593,nh
planar_tension_neohookean_dp94,1.2515149473730034,0.0,5.21487,nh
planar_tension_neohookean_dp95,1.2199573702163364,0.0,5.2838,nh
planar_tension_neohookean_dp96,1.1885718205950808,0.0,5.35274,nh
planar_tension_neohookean_dp97,1.1597286516200946,0.0,5.42168,nh
planar_tension_neohookean_dp98,1.130600898120329,0.0,5.49062,nh
planar_tension_neohookean_dp99,1.1027325264166978,0.0,5.55956,nh
planar_tension_mooneyrivlin2_dp0,5.010094034020525,0.0,3.30214,mr
planar_tension_mooneyrivlin2_dp1,4.81389552867311,0.0,3.59786,mr
planar_tension_mooneyrivlin2_dp10,13.411215026606337,0.0,1.99733,mr
planar_tension_mooneyrivlin2_dp11,7.976625174691992,0.0,2.86246,mr
planar_tension_mooneyrivlin2_dp12,4.098531443190267,0.0,3.30024,mr
planar_tension_mooneyrivlin2_dp13,2.571047640605529,0.0,4.72151,mr
planar_tension_mooneyrivlin2_dp14,6.481672842933002,0.0,3.22317,mr
planar_tension_mooneyrivlin2_dp15,12.752654914195901,0.0,2.0422,mr
planar_tension_mooneyrivlin2_dp16,10.73516244468625,0.0,2.41159,mr
planar_tension_mooneyrivlin2_dp17,9.742607469520516,0.0,2.30394,mr
planar_tension_mooneyrivlin2_dp18,3.9966775845084688,0.0,3.53846,mr
planar_tension_mooneyrivlin2_dp19,3.795431371741121,0.0,3.68218,mr
planar_tension_mooneyrivlin2_dp2,3.600209646785816,0.0,3.64851,mr
planar_tension_mooneyrivlin2_dp20,7.75837427565507,0.0,2.832,mr
planar_tension_mooneyrivlin2_dp21,3.398810192924303,0.0,3.99167,mr
planar_tension_mooneyrivlin2_dp22,3.6508673538909626,0.0,3.56432,mr
planar_tension_mooneyrivlin2_dp23,3.715183940678377,0.0,3.84213,mr
planar_tension_mooneyrivlin2_dp24,7.556979015260919,0.0,2.86954,mr
planar_tension_mooneyrivlin2_dp25,6.1568126454542655,0.0,2.92626,mr
planar_tension_mooneyrivlin2_dp26,4.2994223293678475,0.0,3.53403,mr
planar_tension_mooneyrivlin2_dp27,2.774521657895021,0.0,4.41904,mr
planar_tension_mooneyrivlin2_dp28,3.2487367625873214,0.0,4.31038,mr
planar_tension_mooneyrivlin2_dp29,9.179435968756541,0.0,2.74246,mr
planar_tension_mooneyrivlin2_dp3,5.137472413300733,0.0,3.35621,mr
planar_tension_mooneyrivlin2_dp30,2.5233254837769152,0.0,4.62121,mr
planar_tension_mooneyrivlin2_dp31,7.363070367115678,0.0,3.12565,mr
planar_tension_mooneyrivlin2_dp32,3.468961635307245,0.0,3.6384,mr
planar_tension_mooneyrivlin2_dp33,3.7795468596437374,0.0,3.38004,mr
planar_tension_mooneyrivlin2_dp34,7.627948584500001,0.0,2.96776,mr
planar_tension_mooneyrivlin2_dp35,7.5677282138969195,0.0,2.93756,mr
planar_tension_mooneyrivlin2_dp36,9.823255440363171,0.0,2.28881,mr
planar_tension_mooneyrivlin2_dp37,3.5503070127128398,0.0,3.86331,mr
planar_tension_mooneyrivlin2_dp38,3.2603211283229703,0.0,4.11997,mr
planar_tension_mooneyrivlin2_dp39,3.5399219240534285,0.0,4.16059,mr
planar_tension_mooneyrivlin2_dp4,3.1775914487289896,0.0,3.80284,mr
planar_tension_mooneyrivlin2_dp40,4.085645426697332,0.0,3.80699,mr
planar_tension_mooneyrivlin2_dp41,0.5504810862101008,0.0,8.46691,mr
planar_tension_mooneyrivlin2_dp42,1.446451166928246,0.0,6.16729,mr
planar_tension_mooneyrivlin2_dp43,0.2939328179629098,0.0,13.906,mr
planar_tension_mooneyrivlin2_dp44,0.3073725065454737,0.0,11.415,mr
planar_tension_mooneyrivlin2_dp45,1.0392553177943777,0.0,6.31543,mr
planar_tension_mooneyrivlin2_dp46,1.2755056941446943,0.0,7.49833,mr
planar_tension_mooneyrivlin2_dp47,6.011725925760764,0.0,3.4863,mr
planar_tension_mooneyrivlin2_dp48,0.3792050265025751,0.0,12.1245,mr
planar_tension_mooneyrivlin2_dp49,1.144741692766767,0.0,8.09213,mr
planar_tension_mooneyrivlin2_dp5,3.5840215607032557,0.0,3.96309,mr
planar_tension_mooneyrivlin2_dp50,0.3776227256182317,0.0,10.0345,mr
planar_tension_mooneyrivlin2_dp51,0.2573660923054729,0.0,14.759,mr
planar_tension_mooneyrivlin2_dp52,1.2202332243545349,0.0,6.36099,mr
planar_tension_mooneyrivlin2_dp53,0.23993643927256816,0.0,13.8023,mr
planar_tension_mooneyrivlin2_dp54,4.638419860425038,0.0,3.48301,mr
planar_tension_mooneyrivlin2_dp55,0.2520116448276235,0.0,14.5259,mr
planar_tension_mooneyrivlin2_dp56,0.253020049072535,0.0,14.9708,mr
planar_tension_mooneyrivlin2_dp57,0.36133657400682073,0.0,13.8912,mr
planar_tension_mooneyrivlin2_dp58,0.7229610019678685,0.0,9.43372,mr
planar_tension_mooneyrivlin2_dp59,0.25846090175206116,0.0,14.4378,mr
